cancer_label,volume,sex,per1,per2,country_label,cases,py,asr,rank,country_code,cancer_code
Renal pelvis,2,2,2013,2017,New Zealand,78,11709540,0.28,35,655400099,43
Ureter,2,1,2013,2017,New Zealand,91,11266250,0.42,34,655400099,44
Ureter,2,2,2013,2017,New Zealand,51,11709540,0.2,39,655400099,44
Bladder,2,1,2013,2017,New Zealand,1532,11266250,6.84,8,655400099,45
Bladder,2,2,2013,2017,New Zealand,551,11709540,2.1,17,655400099,45
Other urinary organs,2,1,2013,2017,New Zealand,84,11266250,0.37,36,655400099,46
Other urinary organs,2,2,2013,2017,New Zealand,26,11709540,0.09,42,655400099,46
Eye,2,1,2013,2017,New Zealand,158,11266250,0.97,28,655400099,47
Eye,2,2,2013,2017,New Zealand,139,11709540,0.85,28,655400099,47
"Brain, central nervous system",2,1,2013,2017,New Zealand,963,11266250,6.35,12,655400099,48
"Brain, central nervous system",2,2,2013,2017,New Zealand,718,11709540,4.45,12,655400099,48
Thyroid,2,1,2013,2017,New Zealand,480,11266250,3.15,16,655400099,49
Thyroid,2,2,2013,2017,New Zealand,1120,11709540,7.47,7,655400099,49
Adrenal gland,2,1,2013,2017,New Zealand,37,11266250,0.35,37,655400099,50
Adrenal gland,2,2,2013,2017,New Zealand,45,11709540,0.41,32,655400099,50
Other endocrine,2,1,2013,2017,New Zealand,20,11266250,0.18,38,655400099,51
Other endocrine,2,2,2013,2017,New Zealand,14,11709540,0.12,41,655400099,51
Hodgkin lymphoma,2,1,2013,2017,New Zealand,294,11266250,2.3,19,655400099,52
Hodgkin lymphoma,2,2,2013,2017,New Zealand,238,11709540,1.87,19,655400099,52
Non-Hodgkin lymphoma,2,1,2013,2017,New Zealand,2456,11266250,13.52,5,655400099,53
Non-Hodgkin lymphoma,2,2,2013,2017,New Zealand,1915,11709540,9.12,6,655400099,53
Immunoproliferative diseases,2,1,2013,2017,New Zealand,83,11266250,0.4,35,655400099,54
Immunoproliferative diseases,2,2,2013,2017,New Zealand,38,11709540,0.16,40,655400099,54
Multiple myeloma,2,1,2013,2017,New Zealand,1166,11266250,5.77,13,655400099,55
Multiple myeloma,2,2,2013,2017,New Zealand,804,11709540,3.53,13,655400099,55
Myeloproliferative disorders,2,1,2013,2017,New Zealand,421,11266250,2.11,20,655400099,59
Myeloproliferative disorders,2,2,2013,2017,New Zealand,341,11709540,1.6,23,655400099,59
Myelodysplastic syndromes,2,1,2013,2017,New Zealand,700,11266250,2.99,17,655400099,60
Myelodysplastic syndromes,2,2,2013,2017,New Zealand,394,11709540,1.41,24,655400099,60
Leukaemia,2,1,2013,2017,New Zealand,2135,33798750,4.19,15,655400099,101
Leukaemia,2,2,2013,2017,New Zealand,1313,35128620,2.4,15,655400099,101
"Lip, oral cavity and pharynx",2,1,2013,2017,New Zealand,1647,101396250,1.06,27,655400099,102
"Lip, oral cavity and pharynx",2,2,2013,2017,New Zealand,821,105385860,0.46,30,655400099,102
Colorectum,2,1,2013,2017,New Zealand,8299,33798750,13.73,4,655400099,103
Colorectum,2,2,2013,2017,New Zealand,7571,35128620,10.72,5,655400099,103
Oesophagus,2,1,2013,2017,"USA, Hawaii",257,3563960,3.93,15,684009999,10
Oesophagus,2,2,2013,2017,"USA, Hawaii",64,3532825,0.82,28,684009999,10
Stomach,2,1,2013,2017,"USA, Hawaii",451,3563960,6.38,10,684009999,11
Stomach,2,2,2013,2017,"USA, Hawaii",314,3532825,3.76,13,684009999,11
Small intestine,2,1,2013,2017,"USA, Hawaii",95,3563960,1.53,24,684009999,12
Small intestine,2,2,2013,2017,"USA, Hawaii",77,3532825,1.14,22,684009999,12
Liver,2,1,2013,2017,"USA, Hawaii",729,3563960,11.52,7,684009999,16
Liver,2,2,2013,2017,"USA, Hawaii",314,3532825,4.09,12,684009999,16
Gallbladder etc.,2,1,2013,2017,"USA, Hawaii",153,3563960,2.14,20,684009999,17
Gallbladder etc.,2,2,2013,2017,"USA, Hawaii",127,3532825,1.53,21,684009999,17
Pancreas,2,1,2013,2017,"USA, Hawaii",648,3563960,9.65,9,684009999,18
Pancreas,2,2,2013,2017,"USA, Hawaii",600,3532825,7.31,9,684009999,18
Nose sinuses etc.,2,1,2013,2017,"USA, Hawaii",44,3563960,0.73,29,684009999,19
Nose sinuses etc.,2,2,2013,2017,"USA, Hawaii",17,3532825,0.23,37,684009999,19
Larynx,2,1,2013,2017,"USA, Hawaii",157,3563960,2.47,18,684009999,20
Larynx,2,2,2013,2017,"USA, Hawaii",22,3532825,0.36,34,684009999,20
Lung (incl. trachea and bronchus),2,1,2013,2017,"USA, Hawaii",2357,3563960,33.55,2,684009999,21
Lung (incl. trachea and bronchus),2,2,2013,2017,"USA, Hawaii",1747,3532825,21.83,3,684009999,21
Other thoracic organs,2,1,2013,2017,"USA, Hawaii",39,3563960,0.77,28,684009999,22
Other thoracic organs,2,2,2013,2017,"USA, Hawaii",28,3532825,0.46,31,684009999,22
Bone,2,1,2013,2017,"USA, Hawaii",36,3563960,1.02,27,684009999,23
Bone,2,2,2013,2017,"USA, Hawaii",35,3532825,0.96,26,684009999,23
Melanoma of skin,2,1,2013,2017,"USA, Hawaii",995,3563960,16.7,3,684009999,24
Melanoma of skin,2,2,2013,2017,"USA, Hawaii",621,3532825,11.11,5,684009999,24
Other skin,2,1,2013,2017,"USA, Hawaii",107,3563960,1.58,23,684009999,25
Other skin,2,2,2013,2017,"USA, Hawaii",65,3532825,0.86,27,684009999,25
Mesothelioma,2,1,2013,2017,"USA, Hawaii",31,3563960,0.41,34,684009999,26
Mesothelioma,2,2,2013,2017,"USA, Hawaii",6,3532825,0.1,41,684009999,26
Kaposi sarcoma,2,1,2013,2017,"USA, Hawaii",20,3563960,0.43,33,684009999,27
Kaposi sarcoma,2,2,2013,2017,"USA, Hawaii",1,3532825,0.02,44,684009999,27
Connective tissue,2,1,2013,2017,"USA, Hawaii",168,3563960,3.27,17,684009999,28
Connective tissue,2,2,2013,2017,"USA, Hawaii",119,3532825,2.11,18,684009999,28
Breast,2,1,2013,2017,"USA, Hawaii",40,3563960,0.6,31,684009999,29
Breast,2,2,2013,2017,"USA, Hawaii",5678,3532825,97.05,1,684009999,29
Vulva,2,1,2013,2017,"USA, Hawaii",0,3563960,0,41,684009999,30
Vulva,2,2,2013,2017,"USA, Hawaii",80,3532825,0.99,25,684009999,30
Vagina,2,1,2013,2017,"USA, Hawaii",0,3563960,0,42,684009999,31
Vagina,2,2,2013,2017,"USA, Hawaii",16,3532825,0.23,38,684009999,31
Cervix uteri,2,1,2013,2017,"USA, Hawaii",0,3563960,0,43,684009999,32
Cervix uteri,2,2,2013,2017,"USA, Hawaii",247,3532825,5.44,11,684009999,32
Corpus uteri,2,1,2013,2017,"USA, Hawaii",0,3563960,0,44,684009999,33
Corpus uteri,2,2,2013,2017,"USA, Hawaii",1393,3532825,24.77,2,684009999,33
Uterus unspecified,2,1,2013,2017,"USA, Hawaii",0,3563960,0,45,684009999,34
Uterus unspecified,2,2,2013,2017,"USA, Hawaii",21,3532825,0.35,35,684009999,34
Ovary etc.,2,1,2013,2017,"USA, Hawaii",0,3563960,0,46,684009999,35
Ovary etc.,2,2,2013,2017,"USA, Hawaii",426,3532825,7.71,8,684009999,35
Other female genital organs,2,1,2013,2017,"USA, Hawaii",0,3563960,0,47,684009999,36
Other female genital organs,2,2,2013,2017,"USA, Hawaii",105,3532825,1.72,19,684009999,36
Placenta,2,1,2013,2017,"USA, Hawaii",0,3563960,0,48,684009999,37
Placenta,2,2,2013,2017,"USA, Hawaii",5,3532825,0.15,39,684009999,37
Penis,2,1,2013,2017,"USA, Hawaii",25,3563960,0.4,35,684009999,38
Penis,2,2,2013,2017,"USA, Hawaii",0,3532825,0,45,684009999,38
Prostate,2,1,2013,2017,"USA, Hawaii",3873,3563960,58.11,1,684009999,39
Prostate,2,2,2013,2017,"USA, Hawaii",0,3532825,0,46,684009999,39
Testis,2,1,2013,2017,"USA, Hawaii",210,3563960,5.48,12,684009999,40
Testis,2,2,2013,2017,"USA, Hawaii",0,3532825,0,47,684009999,40
Other male genital organs,2,1,2013,2017,"USA, Hawaii",13,3563960,0.22,39,684009999,41
Other male genital organs,2,2,2013,2017,"USA, Hawaii",0,3532825,0,48,684009999,41
Kidney,2,1,2013,2017,"USA, Hawaii",719,3563960,12.41,5,684009999,42
Kidney,2,2,2013,2017,"USA, Hawaii",345,3532825,5.58,10,684009999,42
Renal pelvis,2,1,2013,2017,"USA, Hawaii",40,3563960,0.52,32,684009999,43
Renal pelvis,2,2,2013,2017,"USA, Hawaii",32,3532825,0.38,33,684009999,43
Ureter,2,1,2013,2017,"USA, Hawaii",30,3563960,0.38,36,684009999,44
Ureter,2,2,2013,2017,"USA, Hawaii",15,3532825,0.14,40,684009999,44
Bladder,2,1,2013,2017,"USA, Hawaii",963,3563960,13.35,4,684009999,45
Bladder,2,2,2013,2017,"USA, Hawaii",266,3532825,3.19,14,684009999,45
Other urinary organs,2,1,2013,2017,"USA, Hawaii",23,3563960,0.31,37,684009999,46
Other urinary organs,2,2,2013,2017,"USA, Hawaii",6,3532825,0.06,42,684009999,46
Eye,2,1,2013,2017,"USA, Hawaii",34,3563960,0.69,30,684009999,47
Eye,2,2,2013,2017,"USA, Hawaii",19,3532825,0.46,32,684009999,47
"Brain, central nervous system",2,1,2013,2017,"USA, Hawaii",191,3563960,4.04,14,684009999,48
"Brain, central nervous system",2,2,2013,2017,"USA, Hawaii",150,3532825,3.1,15,684009999,48
Thyroid,2,1,2013,2017,"USA, Hawaii",264,3563960,5.5,11,684009999,49
Thyroid,2,2,2013,2017,"USA, Hawaii",809,3532825,18.33,4,684009999,49
Adrenal gland,2,1,2013,2017,"USA, Hawaii",7,3563960,0.25,38,684009999,50
Adrenal gland,2,2,2013,2017,"USA, Hawaii",11,3532825,0.26,36,684009999,50
Other endocrine,2,1,2013,2017,"USA, Hawaii",6,3563960,0.17,40,684009999,51
Other endocrine,2,2,2013,2017,"USA, Hawaii",2,3532825,0.04,43,684009999,51
Hodgkin lymphoma,2,1,2013,2017,"USA, Hawaii",70,3563960,1.59,22,684009999,52
Hodgkin lymphoma,2,2,2013,2017,"USA, Hawaii",45,3532825,1.12,23,684009999,52
Non-Hodgkin lymphoma,2,1,2013,2017,"USA, Hawaii",698,3563960,11.67,6,684009999,53
Non-Hodgkin lymphoma,2,2,2013,2017,"USA, Hawaii",533,3532825,8.22,6,684009999,53
Immunoproliferative diseases,2,1,2013,2017,"USA, Hawaii",69,3563960,1.05,26,684009999,54
Immunoproliferative diseases,2,2,2013,2017,"USA, Hawaii",48,3532825,0.73,29,684009999,54
Multiple myeloma,2,1,2013,2017,"USA, Hawaii",271,3563960,4.18,13,684009999,55
Multiple myeloma,2,2,2013,2017,"USA, Hawaii",209,3532825,2.7,16,684009999,55
Myeloproliferative disorders,2,1,2013,2017,"USA, Hawaii",139,3563960,2.29,19,684009999,59
Myeloproliferative disorders,2,2,2013,2017,"USA, Hawaii",106,3532825,1.6,20,684009999,59
Myelodysplastic syndromes,2,1,2013,2017,"USA, Hawaii",155,3563960,1.87,21,684009999,60
Myelodysplastic syndromes,2,2,2013,2017,"USA, Hawaii",105,3532825,1.01,24,684009999,60
Leukaemia,2,1,2013,2017,"USA, Hawaii",558,10691880,3.54,16,684009999,101
Leukaemia,2,2,2013,2017,"USA, Hawaii",376,10598475,2.48,17,684009999,101
"Lip, oral cavity and pharynx",2,1,2013,2017,"USA, Hawaii",766,32075640,1.47,25,684009999,102
"Lip, oral cavity and pharynx",2,2,2013,2017,"USA, Hawaii",348,31795425,0.62,30,684009999,102
Colorectum,2,1,2013,2017,"USA, Hawaii",1940,10691880,10.93,8,684009999,103
Colorectum,2,2,2013,2017,"USA, Hawaii",1658,10598475,8.07,7,684009999,103
